commodity,consumption,period,region,season,timeslice,units_prices,year
ser.lighting.other,5.74990000000,Peak,UK,P,6,0,2030
ser.other,1.73780000000,Peak,UK,P,6,0,2030
ser.refrigeration,4.48140000000,Peak,UK,P,6,0,2030
ser.hot-water.high-consumption,3.50970000000,Peak,UK,P,6,0,2030
ser.hot-water.low-consumption,1.46480000000,Peak,UK,P,6,0,2030
nga,10.51130000000,Evening,UK,P,7,12.552,2030
biomass,0.00150000000,Evening,UK,P,7,10.019,2030
elc,17.43890000000,Evening,UK,P,7,43.34267522,2030
oil,4.34430000000,Evening,UK,P,7,19.7944343,2030
hco,10.94520000000,Evening,UK,P,7,19.7944343,2030
lfo,2.57490000000,Evening,UK,P,7,19.7944343,2030
wood,0.60680000000,Evening,UK,P,7,10.019,2030
ser.cooling.high-consumption,1.98250000000,Evening,UK,P,7,0,2030
ser.cooking,3.95630000000,Evening,UK,P,7,0,2030
ser.computing,0.41250000000,Evening,UK,P,7,0,2030
ser.space-heat.high-consumption,14.18640000000,Evening,UK,P,7,0,2030
ser.space-heat.low-consumption,7.04370000000,Evening,UK,P,7,0,2030
ser.lighting.office,12.73610000000,Evening,UK,P,7,0,2030
ser.lighting.other,5.74990000000,Evening,UK,P,7,0,2030
ser.other,0.74480000000,Evening,UK,P,7,0,2030
ser.refrigeration,1.92060000000,Evening,UK,P,7,0,2030
ser.hot-water.high-consumption,2.69520000000,Evening,UK,P,7,0,2030
ser.hot-water.low-consumption,1.05010000000,Evening,UK,P,7,0,2030
nga,60.46960000000,Night,UK,S,8,12.552,2030
biomass,0.00490000000,Night,UK,S,8,10.019,2030
elc,45.87980000000,Night,UK,S,8,43.34267522,2030
oil,2.69800000000,Night,UK,S,8,19.7944343,2030
hco,3.06400000000,Night,UK,S,8,19.7944343,2030
lfo,0.39890000000,Night,UK,S,8,19.7944343,2030
wood,0.86260000000,Night,UK,S,8,10.019,2030
ser.cooling.high-consumption,58.00750000000,Night,UK,S,8,0,2030
ser.cooking,7.91250000000,Night,UK,S,8,0,2030
ser.computing,2.68090000000,Night,UK,S,8,0,2030
ser.space-heat.high-consumption,4.19420000000,Night,UK,S,8,0,2030
ser.space-heat.low-consumption,1.09130000000,Night,UK,S,8,0,2030
ser.lighting.office,22.92510000000,Night,UK,S,8,0,2030
ser.lighting.other,10.34970000000,Night,UK,S,8,0,2030
ser.other,2.48250000000,Night,UK,S,8,0,2030
ser.refrigeration,7.68240000000,Night,UK,S,8,0,2030
ser.hot-water.high-consumption,3.83160000000,Night,UK,S,8,0,2030
ser.hot-water.low-consumption,2.04750000000,Night,UK,S,8,0,2030
nga,6.04880000000,Day,UK,S,9,12.552,2030
biomass,0.00200000000,Day,UK,S,9,10.019,2030
elc,12.31940000000,Day,UK,S,9,43.34267522,2030
oil,0.56030000000,Day,UK,S,9,19.7944343,2030
hco,0.15960000000,Day,UK,S,9,19.7944343,2030
lfo,0.15420000000,Day,UK,S,9,19.7944343,2030
wood,0.14790000000,Day,UK,S,9,10.019,2030
ser.cooling.high-consumption,4.40560000000,Day,UK,S,9,0,2030
ser.cooking,1.31880000000,Day,UK,S,9,0,2030
ser.computing,0.41250000000,Day,UK,S,9,0,2030
ser.space-heat.high-consumption,0.12610000000,Day,UK,S,9,0,2030
ser.space-heat.low-consumption,0.42190000000,Day,UK,S,9,0,2030
ser.lighting.office,7.64170000000,Day,UK,S,9,0,2030
ser.lighting.other,3.44990000000,Day,UK,S,9,0,2030
ser.other,0.99300000000,Day,UK,S,9,0,2030
ser.refrigeration,3.07300000000,Day,UK,S,9,0,2030
ser.hot-water.high-consumption,0.65700000000,Day,UK,S,9,0,2030
ser.hot-water.low-consumption,0.40350000000,Day,UK,S,9,0,2030
nga,6.28300000000,Peak,UK,S,10,12.552,2030
biomass,0.00340000000,Peak,UK,S,10,10.019,2030
elc,18.84580000000,Peak,UK,S,10,43.34267522,2030
oil,0.32630000000,Peak,UK,S,10,19.7944343,2030
hco,0.26440000000,Peak,UK,S,10,19.7944343,2030
lfo,0.25880000000,Peak,UK,S,10,19.7944343,2030
wood,0.58500000000,Peak,UK,S,10,10.019,2030
ser.cooling.high-consumption,4.40560000000,Peak,UK,S,10,0,2030
ser.computing,0.61870000000,Peak,UK,S,10,0,2030
ser.space-heat.high-consumption,0.20660000000,Peak,UK,S,10,0,2030
ser.space-heat.low-consumption,0.70790000000,Peak,UK,S,10,0,2030
ser.lighting.office,10.18890000000,Peak,UK,S,10,0,2030
ser.lighting.other,4.59990000000,Peak,UK,S,10,0,2030
ser.other,1.73780000000,Peak,UK,S,10,0,2030
ser.refrigeration,5.37770000000,Peak,UK,S,10,0,2030
ser.hot-water.high-consumption,2.59830000000,Peak,UK,S,10,0,2030
ser.hot-water.low-consumption,1.38510000000,Peak,UK,S,10,0,2030
nga,10.86200000000,Evening,UK,S,11,12.552,2030
biomass,0.00150000000,Evening,UK,S,11,10.019,2030
elc,14.67370000000,Evening,UK,S,11,43.34267522,2030
oil,1.32520000000,Evening,UK,S,11,19.7944343,2030
hco,0.08570000000,Evening,UK,S,11,19.7944343,2030
lfo,0.18060000000,Evening,UK,S,11,19.7944343,2030
wood,0.37080000000,Evening,UK,S,11,10.019,2030
ser.cooling.high-consumption,6.60840000000,Evening,UK,S,11,0,2030
ser.cooking,3.95630000000,Evening,UK,S,11,0,2030
ser.computing,0.41250000000,Evening,UK,S,11,0,2030
ser.space-heat.low-consumption,0.49410000000,Evening,UK,S,11,0,2030
ser.lighting.office,10.18890000000,Evening,UK,S,11,0,2030
ser.lighting.other,4.59990000000,Evening,UK,S,11,0,2030
ser.other,0.74480000000,Evening,UK,S,11,0,2030
ser.refrigeration,2.30470000000,Evening,UK,S,11,0,2030
ser.hot-water.high-consumption,1.64720000000,Evening,UK,S,11,0,2030
ser.hot-water.low-consumption,1.03180000000,Evening,UK,S,11,0,2030
nga,28.60390000000,Night,UK,A,12,12.552,2030
biomass,0.00490000000,Night,UK,A,12,10.019,2030
elc,47.85860000000,Night,UK,A,12,43.34267522,2030
oil,13.34720000000,Night,UK,A,12,19.7944343,2030
hco,42.98840000000,Night,UK,A,12,19.7944343,2030
lfo,8.84440000000,Night,UK,A,12,19.7944343,2030
wood,1.30990000000,Night,UK,A,12,10.019,2030
ser.cooling.high-consumption,3.86720000000,Night,UK,A,12,0,2030
ser.cooking,7.91250000000,Night,UK,A,12,0,2030
ser.computing,2.68090000000,Night,UK,A,12,0,2030
ser.space-heat.high-consumption,56.59730000000,Night,UK,A,12,0,2030
ser.space-heat.low-consumption,24.19440000000,Night,UK,A,12,0,2030
ser.lighting.office,34.38760000000,Night,UK,A,12,0,2030
ser.lighting.other,15.52460000000,Night,UK,A,12,0,2030
ser.other,2.48250000000,Night,UK,A,12,0,2030
ser.refrigeration,5.12160000000,Night,UK,A,12,0,2030
ser.hot-water.high-consumption,5.81820000000,Night,UK,A,12,0,2030
ser.hot-water.low-consumption,2.19570000000,Night,UK,A,12,0,2030
nga,6.61420000000,Day,UK,A,13,12.552,2030
biomass,0.00200000000,Day,UK,A,13,10.019,2030
elc,15.26340000000,Day,UK,A,13,43.34267522,2030
oil,4.13880000000,Day,UK,A,13,19.7944343,2030
hco,12.54710000000,Day,UK,A,13,19.7944343,2030
lfo,2.99220000000,Day,UK,A,13,19.7944343,2030
wood,0.26140000000,Day,UK,A,13,10.019,2030
ser.cooling.high-consumption,0.29370000000,Day,UK,A,13,0,2030
ser.cooking,1.31880000000,Day,UK,A,13,0,2030
ser.computing,0.41250000000,Day,UK,A,13,0,2030
ser.space-heat.high-consumption,16.23470000000,Day,UK,A,13,0,2030
ser.space-heat.low-consumption,8.18540000000,Day,UK,A,13,0,2030
ser.lighting.office,11.46250000000,Day,UK,A,13,0,2030
ser.lighting.other,5.17490000000,Day,UK,A,13,0,2030
ser.other,0.99300000000,Day,UK,A,13,0,2030
ser.refrigeration,2.04860000000,Day,UK,A,13,0,2030
ser.hot-water.high-consumption,1.16090000000,Day,UK,A,13,0,2030
ser.hot-water.low-consumption,0.44420000000,Day,UK,A,13,0,2030
nga,6.93950000000,Peak,UK,A,14,12.552,2030
biomass,0.00340000000,Peak,UK,A,14,10.019,2030
elc,22.22200000000,Peak,UK,A,14,43.34267522,2030
oil,3.06320000000,Peak,UK,A,14,19.7944343,2030
hco,12.46900000000,Peak,UK,A,14,19.7944343,2030
lfo,2.42930000000,Peak,UK,A,14,19.7944343,2030
wood,0.83980000000,Peak,UK,A,14,10.019,2030
ser.cooling.high-consumption,0.29370000000,Peak,UK,A,14,0,2030
ser.computing,0.61870000000,Peak,UK,A,14,0,2030
ser.space-heat.high-consumption,16.51060000000,Peak,UK,A,14,0,2030
ser.space-heat.low-consumption,6.64550000000,Peak,UK,A,14,0,2030
ser.lighting.office,15.28340000000,Peak,UK,A,14,0,2030
ser.lighting.other,6.89980000000,Peak,UK,A,14,0,2030
ser.other,1.73780000000,Peak,UK,A,14,0,2030
ser.refrigeration,3.58510000000,Peak,UK,A,14,0,2030
ser.hot-water.high-consumption,3.73000000000,Peak,UK,A,14,0,2030
ser.hot-water.low-consumption,1.46920000000,Peak,UK,A,14,0,2030
nga,13.78290000000,Evening,UK,A,15,12.552,2030
biomass,0.00150000000,Evening,UK,A,15,10.019,2030
elc,20.30940000000,Evening,UK,A,15,43.34267522,2030
oil,6.13200000000,Evening,UK,A,15,19.7944343,2030
hco,24.40450000000,Evening,UK,A,15,19.7944343,2030
lfo,3.99270000000,Evening,UK,A,15,19.7944343,2030
wood,0.62640000000,Evening,UK,A,15,10.019,2030
ser.cooling.high-consumption,0.44060000000,Evening,UK,A,15,0,2030
ser.cooking,3.95630000000,Evening,UK,A,15,0,2030
ser.computing,0.41250000000,Evening,UK,A,15,0,2030
ser.space-heat.high-consumption,32.84240000000,Evening,UK,A,15,0,2030
ser.space-heat.low-consumption,10.92220000000,Evening,UK,A,15,0,2030
ser.lighting.office,15.28340000000,Evening,UK,A,15,0,2030
ser.lighting.other,6.89980000000,Evening,UK,A,15,0,2030
ser.other,0.74480000000,Evening,UK,A,15,0,2030
ser.refrigeration,1.53650000000,Evening,UK,A,15,0,2030
ser.hot-water.high-consumption,2.78260000000,Evening,UK,A,15,0,2030
ser.hot-water.low-consumption,1.05010000000,Evening,UK,A,15,0,2030
nga,33.31040000000,Night,UK,W,0,12.552,2035
elc,47.34040000000,Night,UK,W,0,43.34267522,2035
oil,9.34500000000,Night,UK,W,0,19.7944343,2035
hco,17.93180000000,Night,UK,W,0,19.7944343,2035
lfo,3.40970000000,Night,UK,W,0,19.7944343,2035
wood,0.82340000000,Night,UK,W,0,10.019,2035
ser.cooling.high-consumption,18.68610000000,Night,UK,W,0,0,2035
ser.cooking,8.49630000000,Night,UK,W,0,0,2035
ser.computing,2.87870000000,Night,UK,W,0,0,2035
ser.space-heat.high-consumption,22.84910000000,Night,UK,W,0,0,2035
ser.space-heat.low-consumption,11.52800000000,Night,UK,W,0,0,2035
ser.lighting.office,30.77050000000,Night,UK,W,0,0,2035
ser.lighting.other,13.89160000000,Night,UK,W,0,0,2035
ser.other,2.66570000000,Night,UK,W,0,0,2035
ser.refrigeration,6.87430000000,Night,UK,W,0,0,2035
ser.hot-water.high-consumption,5.53290000000,Night,UK,W,0,0,2035
ser.hot-water.low-consumption,2.35420000000,Night,UK,W,0,0,2035
nga,5.12650000000,Day,UK,W,1,12.552,2035
elc,14.32410000000,Day,UK,W,1,43.34267522,2035
oil,2.85290000000,Day,UK,W,1,19.7944343,2035
hco,4.66070000000,Day,UK,W,1,19.7944343,2035
lfo,1.21900000000,Day,UK,W,1,19.7944343,2035
wood,0.15240000000,Day,UK,W,1,10.019,2035
ser.cooling.high-consumption,1.41920000000,Day,UK,W,1,0,2035
ser.cooking,1.41600000000,Day,UK,W,1,0,2035
ser.computing,0.44290000000,Day,UK,W,1,0,2035
ser.space-heat.high-consumption,5.76000000000,Day,UK,W,1,0,2035
ser.space-heat.low-consumption,4.12140000000,Day,UK,W,1,0,2035
ser.lighting.office,10.25680000000,Day,UK,W,1,0,2035
ser.lighting.other,4.63050000000,Day,UK,W,1,0,2035
ser.other,1.06630000000,Day,UK,W,1,0,2035
ser.refrigeration,2.74970000000,Day,UK,W,1,0,2035
ser.hot-water.high-consumption,1.02380000000,Day,UK,W,1,0,2035
ser.hot-water.low-consumption,0.47090000000,Day,UK,W,1,0,2035
nga,5.63850000000,Peak,UK,W,2,12.552,2035
elc,22.40840000000,Peak,UK,W,2,43.34267522,2035
oil,2.55250000000,Peak,UK,W,2,19.7944343,2035
hco,5.17900000000,Peak,UK,W,2,19.7944343,2035
lfo,1.28220000000,Peak,UK,W,2,19.7944343,2035
wood,0.53450000000,Peak,UK,W,2,10.019,2035
ser.cooling.high-consumption,1.41920000000,Peak,UK,W,2,0,2035
ser.computing,0.66430000000,Peak,UK,W,2,0,2035
ser.space-heat.high-consumption,6.43940000000,Peak,UK,W,2,0,2035
ser.space-heat.low-consumption,4.33510000000,Peak,UK,W,2,0,2035
ser.lighting.office,13.67580000000,Peak,UK,W,2,0,2035
ser.lighting.other,6.17410000000,Peak,UK,W,2,0,2035
ser.other,1.86600000000,Peak,UK,W,2,0,2035
ser.refrigeration,4.81200000000,Peak,UK,W,2,0,2035
ser.hot-water.high-consumption,3.59180000000,Peak,UK,W,2,0,2035
ser.hot-water.low-consumption,1.55980000000,Peak,UK,W,2,0,2035
nga,10.27920000000,Evening,UK,W,3,12.552,2035
elc,18.21280000000,Evening,UK,W,3,43.34267522,2035
oil,4.88880000000,Evening,UK,W,3,19.7944343,2035
hco,9.44490000000,Evening,UK,W,3,19.7944343,2035
lfo,1.81360000000,Evening,UK,W,3,19.7944343,2035
wood,0.39780000000,Evening,UK,W,3,10.019,2035
ser.cooling.high-consumption,2.12880000000,Evening,UK,W,3,0,2035
ser.cooking,4.24810000000,Evening,UK,W,3,0,2035
ser.computing,0.44290000000,Evening,UK,W,3,0,2035
ser.space-heat.high-consumption,12.02540000000,Evening,UK,W,3,0,2035
ser.space-heat.low-consumption,6.13140000000,Evening,UK,W,3,0,2035
ser.lighting.office,13.67580000000,Evening,UK,W,3,0,2035
ser.lighting.other,6.17410000000,Evening,UK,W,3,0,2035
ser.other,0.79970000000,Evening,UK,W,3,0,2035
ser.refrigeration,2.06230000000,Evening,UK,W,3,0,2035
ser.hot-water.high-consumption,2.67300000000,Evening,UK,W,3,0,2035
ser.hot-water.low-consumption,1.12760000000,Evening,UK,W,3,0,2035
nga,34.41720000000,Night,UK,P,4,12.552,2035
elc,47.79410000000,Night,UK,P,4,43.34267522,2035
oil,10.99510000000,Night,UK,P,4,19.7944343,2035
hco,21.79880000000,Night,UK,P,4,19.7944343,2035
lfo,4.23870000000,Night,UK,P,4,19.7944343,2035
wood,0.86240000000,Night,UK,P,4,10.019,2035
ser.cooling.high-consumption,18.68610000000,Night,UK,P,4,0,2035
ser.cooking,8.49630000000,Night,UK,P,4,0,2035
ser.computing,2.87870000000,Night,UK,P,4,0,2035
ser.space-heat.high-consumption,27.72630000000,Night,UK,P,4,0,2035
ser.space-heat.low-consumption,14.33050000000,Night,UK,P,4,0,2035
ser.lighting.office,30.77050000000,Night,UK,P,4,0,2035
ser.lighting.other,13.89160000000,Night,UK,P,4,0,2035
ser.other,2.66570000000,Night,UK,P,4,0,2035
ser.refrigeration,6.87430000000,Night,UK,P,4,0,2035
ser.hot-water.high-consumption,5.79540000000,Night,UK,P,4,0,2035
ser.hot-water.low-consumption,2.35770000000,Night,UK,P,4,0,2035
nga,5.48860000000,Day,UK,P,5,12.552,2035
elc,14.46660000000,Day,UK,P,5,43.34267522,2035
oil,3.38690000000,Day,UK,P,5,19.7944343,2035
hco,5.90890000000,Day,UK,P,5,19.7944343,2035
lfo,1.48730000000,Day,UK,P,5,19.7944343,2035
wood,0.16430000000,Day,UK,P,5,10.019,2035
ser.cooling.high-consumption,1.41920000000,Day,UK,P,5,0,2035
ser.cooking,1.41600000000,Day,UK,P,5,0,2035
ser.computing,0.44290000000,Day,UK,P,5,0,2035
ser.space-heat.high-consumption,7.33390000000,Day,UK,P,5,0,2035
ser.space-heat.low-consumption,5.02830000000,Day,UK,P,5,0,2035
ser.lighting.office,10.25680000000,Day,UK,P,5,0,2035
ser.lighting.other,4.63050000000,Day,UK,P,5,0,2035
ser.other,1.06630000000,Day,UK,P,5,0,2035
ser.refrigeration,2.74970000000,Day,UK,P,5,0,2035
ser.hot-water.high-consumption,1.10400000000,Day,UK,P,5,0,2035
ser.hot-water.low-consumption,0.47700000000,Day,UK,P,5,0,2035
nga,6.08700000000,Peak,UK,P,6,12.552,2035
elc,22.64970000000,Peak,UK,P,6,43.34267522,2035
oil,3.09600000000,Peak,UK,P,6,19.7944343,2035
hco,6.68400000000,Peak,UK,P,6,19.7944343,2035
lfo,1.55520000000,Peak,UK,P,6,19.7944343,2035
wood,0.56080000000,Peak,UK,P,6,10.019,2035
ser.cooling.high-consumption,1.41920000000,Peak,UK,P,6,0,2035
ser.computing,0.66430000000,Peak,UK,P,6,0,2035
ser.space-heat.high-consumption,8.36430000000,Peak,UK,P,6,0,2035
ser.space-heat.low-consumption,5.25810000000,Peak,UK,P,6,0,2035
ser.lighting.office,13.67580000000,Peak,UK,P,6,0,2035
ser.lighting.other,6.17410000000,Peak,UK,P,6,0,2035
ser.other,1.86600000000,Peak,UK,P,6,0,2035
ser.refrigeration,4.81200000000,Peak,UK,P,6,0,2035
ser.hot-water.high-consumption,3.76860000000,Peak,UK,P,6,0,2035
ser.hot-water.low-consumption,1.57290000000,Peak,UK,P,6,0,2035
nga,11.00490000000,Evening,UK,P,7,12.552,2035
elc,18.55240000000,Evening,UK,P,7,43.34267522,2035
oil,5.73200000000,Evening,UK,P,7,19.7944343,2035
hco,11.94070000000,Evening,UK,P,7,19.7944343,2035
lfo,2.23710000000,Evening,UK,P,7,19.7944343,2035
wood,0.43070000000,Evening,UK,P,7,10.019,2035
ser.cooling.high-consumption,2.12880000000,Evening,UK,P,7,0,2035
ser.cooking,4.24810000000,Evening,UK,P,7,0,2035
ser.computing,0.44290000000,Evening,UK,P,7,0,2035
ser.space-heat.high-consumption,15.23300000000,Evening,UK,P,7,0,2035
ser.space-heat.low-consumption,7.56340000000,Evening,UK,P,7,0,2035
ser.lighting.office,13.67580000000,Evening,UK,P,7,0,2035
ser.lighting.other,6.17410000000,Evening,UK,P,7,0,2035
ser.other,0.79970000000,Evening,UK,P,7,0,2035
ser.refrigeration,2.06230000000,Evening,UK,P,7,0,2035
ser.hot-water.high-consumption,2.89410000000,Evening,UK,P,7,0,2035
ser.hot-water.low-consumption,1.12760000000,Evening,UK,P,7,0,2035
nga,65.58990000000,Night,UK,S,8,12.552,2035
elc,48.53470000000,Night,UK,S,8,43.34267522,2035
oil,3.24720000000,Night,UK,S,8,19.7944343,2035
hco,3.40740000000,Night,UK,S,8,19.7944343,2035
lfo,0.34660000000,Night,UK,S,8,19.7944343,2035
wood,0.61220000000,Night,UK,S,8,10.019,2035
ser.cooling.high-consumption,62.28700000000,Night,UK,S,8,0,2035
ser.cooking,8.49630000000,Night,UK,S,8,0,2035
ser.computing,2.87870000000,Night,UK,S,8,0,2035
ser.space-heat.high-consumption,4.50370000000,Night,UK,S,8,0,2035
ser.space-heat.low-consumption,1.17180000000,Night,UK,S,8,0,2035
ser.lighting.office,24.61640000000,Night,UK,S,8,0,2035
ser.lighting.other,11.11330000000,Night,UK,S,8,0,2035
ser.other,2.66570000000,Night,UK,S,8,0,2035
ser.refrigeration,8.24920000000,Night,UK,S,8,0,2035
ser.hot-water.high-consumption,4.11420000000,Night,UK,S,8,0,2035
ser.hot-water.low-consumption,2.19850000000,Night,UK,S,8,0,2035
nga,6.59500000000,Day,UK,S,9,12.552,2035
elc,13.17300000000,Day,UK,S,9,43.34267522,2035
oil,0.69290000000,Day,UK,S,9,19.7944343,2035
hco,0.15060000000,Day,UK,S,9,19.7944343,2035
lfo,0.13400000000,Day,UK,S,9,19.7944343,2035
wood,0.10500000000,Day,UK,S,9,10.019,2035
ser.cooling.high-consumption,4.73070000000,Day,UK,S,9,0,2035
ser.cooking,1.41600000000,Day,UK,S,9,0,2035
ser.computing,0.44290000000,Day,UK,S,9,0,2035
ser.space-heat.high-consumption,0.13540000000,Day,UK,S,9,0,2035
ser.space-heat.low-consumption,0.45300000000,Day,UK,S,9,0,2035
ser.lighting.office,8.20550000000,Day,UK,S,9,0,2035
ser.lighting.other,3.70440000000,Day,UK,S,9,0,2035
ser.other,1.06630000000,Day,UK,S,9,0,2035
ser.refrigeration,3.29970000000,Day,UK,S,9,0,2035
ser.hot-water.high-consumption,0.70540000000,Day,UK,S,9,0,2035
ser.hot-water.low-consumption,0.43330000000,Day,UK,S,9,0,2035
nga,6.93800000000,Peak,UK,S,10,12.552,2035
elc,20.67380000000,Peak,UK,S,10,43.34267522,2035
oil,0.44760000000,Peak,UK,S,10,19.7944343,2035
hco,0.24890000000,Peak,UK,S,10,19.7944343,2035
lfo,0.22480000000,Peak,UK,S,10,19.7944343,2035
wood,0.41520000000,Peak,UK,S,10,10.019,2035
ser.cooling.high-consumption,4.73070000000,Peak,UK,S,10,0,2035
ser.computing,0.66430000000,Peak,UK,S,10,0,2035
ser.space-heat.high-consumption,0.22190000000,Peak,UK,S,10,0,2035
ser.space-heat.low-consumption,0.76010000000,Peak,UK,S,10,0,2035
ser.lighting.office,10.94060000000,Peak,UK,S,10,0,2035
ser.lighting.other,4.93920000000,Peak,UK,S,10,0,2035
ser.other,1.86600000000,Peak,UK,S,10,0,2035
ser.refrigeration,5.77440000000,Peak,UK,S,10,0,2035
ser.hot-water.high-consumption,2.78990000000,Peak,UK,S,10,0,2035
ser.hot-water.low-consumption,1.48730000000,Peak,UK,S,10,0,2035
nga,11.70700000000,Evening,UK,S,11,12.552,2035
elc,15.78840000000,Evening,UK,S,11,43.34267522,2035
oil,1.59100000000,Evening,UK,S,11,19.7944343,2035
hco,0.06120000000,Evening,UK,S,11,19.7944343,2035
lfo,0.15690000000,Evening,UK,S,11,19.7944343,2035
wood,0.26320000000,Evening,UK,S,11,10.019,2035
ser.cooling.high-consumption,7.09600000000,Evening,UK,S,11,0,2035
ser.cooking,4.24810000000,Evening,UK,S,11,0,2035
ser.computing,0.44290000000,Evening,UK,S,11,0,2035
ser.space-heat.low-consumption,0.53060000000,Evening,UK,S,11,0,2035
ser.lighting.office,10.94060000000,Evening,UK,S,11,0,2035
ser.lighting.other,4.93920000000,Evening,UK,S,11,0,2035
ser.other,0.79970000000,Evening,UK,S,11,0,2035
ser.refrigeration,2.47480000000,Evening,UK,S,11,0,2035
ser.hot-water.high-consumption,1.76870000000,Evening,UK,S,11,0,2035
ser.hot-water.low-consumption,1.10790000000,Evening,UK,S,11,0,2035
nga,29.69830000000,Night,UK,A,12,12.552,2035
elc,50.65420000000,Night,UK,A,12,43.34267522,2035
oil,17.85400000000,Night,UK,A,12,19.7944343,2035
hco,47.15360000000,Night,UK,A,12,19.7944343,2035
lfo,7.68420000000,Night,UK,A,12,19.7944343,2035
wood,0.92970000000,Night,UK,A,12,10.019,2035
ser.cooling.high-consumption,4.15250000000,Night,UK,A,12,0,2035
ser.cooking,8.49630000000,Night,UK,A,12,0,2035
ser.computing,2.87870000000,Night,UK,A,12,0,2035
ser.space-heat.high-consumption,60.77290000000,Night,UK,A,12,0,2035
ser.space-heat.low-consumption,25.97940000000,Night,UK,A,12,0,2035
ser.lighting.office,36.92460000000,Night,UK,A,12,0,2035
ser.lighting.other,16.67000000000,Night,UK,A,12,0,2035
ser.other,2.66570000000,Night,UK,A,12,0,2035
ser.refrigeration,5.49950000000,Night,UK,A,12,0,2035
ser.hot-water.high-consumption,6.24750000000,Night,UK,A,12,0,2035
ser.hot-water.low-consumption,2.35770000000,Night,UK,A,12,0,2035
nga,6.84700000000,Day,UK,A,13,12.552,2035
elc,16.03440000000,Day,UK,A,13,43.34267522,2035
oil,5.60140000000,Day,UK,A,13,19.7944343,2035
hco,13.68010000000,Day,UK,A,13,19.7944343,2035
lfo,2.59970000000,Day,UK,A,13,19.7944343,2035
wood,0.18550000000,Day,UK,A,13,10.019,2035
ser.cooling.high-consumption,0.31540000000,Day,UK,A,13,0,2035
ser.cooking,1.41600000000,Day,UK,A,13,0,2035
ser.computing,0.44290000000,Day,UK,A,13,0,2035
ser.space-heat.high-consumption,17.43240000000,Day,UK,A,13,0,2035
ser.space-heat.low-consumption,8.78930000000,Day,UK,A,13,0,2035
ser.lighting.office,12.30820000000,Day,UK,A,13,0,2035
ser.lighting.other,5.55670000000,Day,UK,A,13,0,2035
ser.other,1.06630000000,Day,UK,A,13,0,2035
ser.refrigeration,2.19980000000,Day,UK,A,13,0,2035
ser.hot-water.high-consumption,1.24650000000,Day,UK,A,13,0,2035
ser.hot-water.low-consumption,0.47700000000,Day,UK,A,13,0,2035
nga,7.28410000000,Peak,UK,A,14,12.552,2035
elc,23.84260000000,Peak,UK,A,14,43.34267522,2035
oil,4.20160000000,Peak,UK,A,14,19.7944343,2035
hco,13.70450000000,Peak,UK,A,14,19.7944343,2035
lfo,2.11060000000,Peak,UK,A,14,19.7944343,2035
wood,0.59600000000,Peak,UK,A,14,10.019,2035
ser.cooling.high-consumption,0.31540000000,Peak,UK,A,14,0,2035
ser.computing,0.66430000000,Peak,UK,A,14,0,2035
ser.space-heat.high-consumption,17.72860000000,Peak,UK,A,14,0,2035
ser.space-heat.low-consumption,7.13570000000,Peak,UK,A,14,0,2035
ser.lighting.office,16.41090000000,Peak,UK,A,14,0,2035
ser.lighting.other,7.40890000000,Peak,UK,A,14,0,2035
ser.other,1.86600000000,Peak,UK,A,14,0,2035
ser.refrigeration,3.84960000000,Peak,UK,A,14,0,2035
ser.hot-water.high-consumption,4.00520000000,Peak,UK,A,14,0,2035
ser.hot-water.low-consumption,1.57760000000,Peak,UK,A,14,0,2035
nga,14.14760000000,Evening,UK,A,15,12.552,2035
elc,21.19770000000,Evening,UK,A,15,43.34267522,2035
oil,8.18410000000,Evening,UK,A,15,19.7944343,2035
hco,26.97600000000,Evening,UK,A,15,19.7944343,2035
lfo,3.46890000000,Evening,UK,A,15,19.7944343,2035
wood,0.44460000000,Evening,UK,A,15,10.019,2035
ser.cooling.high-consumption,0.47310000000,Evening,UK,A,15,0,2035
ser.cooking,4.24810000000,Evening,UK,A,15,0,2035
ser.computing,0.44290000000,Evening,UK,A,15,0,2035
ser.space-heat.high-consumption,35.26540000000,Evening,UK,A,15,0,2035
ser.space-heat.low-consumption,11.72800000000,Evening,UK,A,15,0,2035
ser.lighting.office,16.41090000000,Evening,UK,A,15,0,2035
ser.lighting.other,7.40890000000,Evening,UK,A,15,0,2035
ser.other,0.79970000000,Evening,UK,A,15,0,2035
ser.refrigeration,1.64980000000,Evening,UK,A,15,0,2035
ser.hot-water.high-consumption,2.98790000000,Evening,UK,A,15,0,2035
ser.hot-water.low-consumption,1.12760000000,Evening,UK,A,15,0,2035
nga,35.38530000000,Night,UK,W,0,12.552,2040
elc,49.78790000000,Night,UK,W,0,43.34267522,2040
oil,10.87060000000,Night,UK,W,0,19.7944343,2040
hco,19.44710000000,Night,UK,W,0,19.7944343,2040
lfo,3.31410000000,Night,UK,W,0,19.7944343,2040
wood,0.66740000000,Night,UK,W,0,10.019,2040
ser.cooling.high-consumption,19.97000000000,Night,UK,W,0,0,2040
ser.cooking,9.08000000000,Night,UK,W,0,0,2040
ser.computing,3.07650000000,Night,UK,W,0,0,2040
ser.space-heat.high-consumption,24.41900000000,Night,UK,W,0,0,2040
ser.space-heat.low-consumption,12.32000000000,Night,UK,W,0,0,2040
ser.lighting.office,32.88460000000,Night,UK,W,0,0,2040
ser.lighting.other,14.84610000000,Night,UK,W,0,0,2040
